"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","White","Security","AA/AO","90","[c]","24310","23540"
"New entrant CS","2022","20-29","White","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Social Research","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Social Research","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Social Research","SEO/HEO","120","[c]","32900","30710"
"New entrant CS","2022","20-29","White","Statistics","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Statistics","EO","45","[c]","26270","25990"
"New entrant CS","2022","20-29","White","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Statistics","SEO/HEO","100","[c]","33710","33080"
"New entrant CS","2022","20-29","White","Tax","AA/AO","170","[c]","21250","21250"
"New entrant CS","2022","20-29","White","Tax","EO","250","[c]","26650","26590"
"New entrant CS","2022","20-29","White","Tax","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Tax","SEO/HEO","125","[c]","33510","33080"
"New entrant CS","2022","20-29","White","Unknown","AA/AO","515","[c]","21780","21250"
"New entrant CS","2022","20-29","White","Unknown","EO","405","[c]","27040","27230"
"New entrant CS","2022","20-29","White","Unknown","G6/G7","40","[c]","53490","54110"
"New entrant CS","2022","20-29","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Unknown","SEO/HEO","325","[c]","34550","32560"
"New entrant CS","2022","20-29","White","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","G6/G7","30","[c]","55490","54000"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","SEO/HEO","60","[c]","36730","36500"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Geography","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","G6/G7","30","[c]","53220","50500"
"New entrant CS","2022","30-39","Asian","Legal","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Delivery","AA/AO","245","[c]","22140","21260"
"New entrant CS","2022","30-39","Asian","Operational Delivery","EO","285","[c]","28160","27570"
"New entrant CS","2022","30-39","Asian","Operational Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Delivery","SEO/HEO","75","[c]","35880","34260"
"New entrant CS","2022","30-39","Asian","Operational Delivery","Unknown","60","[c]","26160","24090"
"New entrant CS","2022","30-39","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","SEO/HEO","35","[c]","36210","36620"
"New entrant CS","2022","30-39","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Tax","AA/AO","40","[c]","21250","21250"
"New entrant CS","2022","30-39","Asian","Tax","EO","50","[c]","27160","26590"
"New entrant CS","2022","30-39","Asian","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Tax","SEO/HEO","35","[c]","34060","33080"
"New entrant CS","2022","30-39","Asian","Unknown","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","EO","35","[c]","27920","27570"
"New entrant CS","2022","30-39","Asian","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","SEO/HEO","30","[c]","35950","35310"
"New entrant CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","SEO/HEO","35","[c]","35840","34810"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
