"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Male","35","[c]","36650","33790"
"New entrant CS","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","35","[c]","33270","27750"
"New entrant CS","2022","Undeclared","Unknown","Male","60","[c]","33360","31540"
"New entrant CS","2022","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","125","[c]","34940","32790"
"New entrant CS","2022","Unknown","Commercial","Male","100","[c]","33670","27850"
"New entrant CS","2022","Unknown","Communications","Female","135","[c]","34380","33160"
"New entrant CS","2022","Unknown","Communications","Male","70","[c]","36560","32560"
"New entrant CS","2022","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","35","[c]","26250","27570"
"New entrant CS","2022","Unknown","Counter Fraud","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","270","[c]","37670","34880"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","520","[c]","39470","35050"
"New entrant CS","2022","Unknown","Economics","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","55","[c]","32960","32390"
"New entrant CS","2022","Unknown","Finance","Female","175","[c]","36530","33600"
"New entrant CS","2022","Unknown","Finance","Male","175","[c]","35240","32790"
"New entrant CS","2022","Unknown","Geography","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","165","[c]","34200","28840"
"New entrant CS","2022","Unknown","Human Resources","Male","105","[c]","37970","30450"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","40","[c]","29000","28700"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","50","[c]","29190","28680"
"New entrant CS","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Female","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","95","[c]","37510","34260"
"New entrant CS","2022","Unknown","Legal","Male","60","[c]","35180","32210"
"New entrant CS","2022","Unknown","Medicine","Female","90","[c]","40490","34170"
"New entrant CS","2022","Unknown","Medicine","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Female","6980","[c]","25610","23170"
"New entrant CS","2022","Unknown","Operational Delivery","Male","4925","[c]","26260","24250"
"New entrant CS","2022","Unknown","Operational Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Female","310","[c]","25380","21640"
"New entrant CS","2022","Unknown","Other","Male","380","[c]","26580","21260"
"New entrant CS","2022","Unknown","Planning","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Female","470","[c]","36440","33150"
"New entrant CS","2022","Unknown","Policy","Male","365","[c]","37360","34260"
"New entrant CS","2022","Unknown","Project Delivery","Female","150","[c]","37380","35050"
"New entrant CS","2022","Unknown","Project Delivery","Male","145","[c]","37950","35050"
"New entrant CS","2022","Unknown","Property","Female","110","[c]","31080","26350"
"New entrant CS","2022","Unknown","Property","Male","140","[c]","34070","29610"
"New entrant CS","2022","Unknown","Psychology","Female","45","[c]","25540","24620"
"New entrant CS","2022","Unknown","Psychology","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Female","65","[c]","30500","26370"
"New entrant CS","2022","Unknown","Science and Engineering","Male","225","[c]","28460","26030"
"New entrant CS","2022","Unknown","Security","Female","45","[c]","27070","24620"
"New entrant CS","2022","Unknown","Security","Male","215","[c]","27200","25000"
"New entrant CS","2022","Unknown","Social Research","Female","35","[c]","32550","33650"
"New entrant CS","2022","Unknown","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Female","45","[c]","28260","27850"
"New entrant CS","2022","Unknown","Statistics","Male","35","[c]","28530","26470"
"New entrant CS","2022","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","Female","320","[c]","26260","26590"
"New entrant CS","2022","Unknown","Tax","Male","370","[c]","27200","26590"
"New entrant CS","2022","Unknown","Unknown","Female","2070","[c]","31870","28000"
"New entrant CS","2022","Unknown","Unknown","Male","1580","[c]","34690","28000"
"New entrant CS","2022","Unknown","Veterinarian","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Female","275","[c]","31410","29360"
"New entrant CS","2022","White","Commercial","Male","190","[c]","32220","30100"
"New entrant CS","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Female","210","[c]","37620","33720"
"New entrant CS","2022","White","Communications","Male","115","[c]","36130","33080"
"New entrant CS","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Female","260","[c]","25850","27570"
"New entrant CS","2022","White","Counter Fraud","Male","190","[c]","26350","27570"
"New entrant CS","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Female","515","[c]","36160","33080"
"New entrant CS","2022","White","Digital, Data and Technology","Male","910","[c]","38870","35900"
"New entrant CS","2022","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Female","85","[c]","33300","31210"
"New entrant CS","2022","White","Economics","Male","135","[c]","36690","31800"
"New entrant CS","2022","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","Female","355","[c]","34550","31990"
"New entrant CS","2022","White","Finance","Male","275","[c]","35070","33000"
"New entrant CS","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Male","35","[c]","26790","20420"
"New entrant CS","2022","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Female","490","[c]","32950","29270"
"New entrant CS","2022","White","Human Resources","Male","165","[c]","34140","30450"
"New entrant CS","2022","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","Female","110","[c]","57690","51360"
"New entrant CS","2022","White","Inspector of Education and Training","Male","35","[c]","69090","70500"
"New entrant CS","2022","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","Female","50","[c]","29090","28700"
"New entrant CS","2022","White","Intelligence Analysis","Male","65","[c]","30460","28700"
"New entrant CS","2022","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","Female","50","[c]","37630","31800"
"New entrant CS","2022","White","International Trade","Male","50","[c]","38450","31800"
"New entrant CS","2022","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","Female","85","[c]","30450","28500"
"New entrant CS","2022","White","Knowledge and Information Management","Male","60","[c]","31690","30330"
"New entrant CS","2022","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","Female","360","[c]","42740","41750"
"New entrant CS","2022","White","Legal","Male","205","[c]","44340","41750"
"New entrant CS","2022","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Female","130","[c]","50090","39030"
"New entrant CS","2022","White","Medicine","Male","65","[c]","59850","50060"
"New entrant CS","2022","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Female","11830","[c]","25980","23170"
"New entrant CS","2022","White","Operational Delivery","Male","7335","[c]","26560","24370"
"New entrant CS","2022","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","Female","35","[c]","32550","30710"
"New entrant CS","2022","White","Operational Research","Male","35","[c]","30410","29230"
"New entrant CS","2022","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Female","840","[c]","26460","21300"
"New entrant CS","2022","White","Other","Male","720","[c]","28830","24250"
"New entrant CS","2022","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Female","1330","[c]","36480","33570"
"New entrant CS","2022","White","Policy","Male","995","[c]","37140","34020"
"New entrant CS","2022","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Female","390","[c]","35550","33080"
"New entrant CS","2022","White","Project Delivery","Male","350","[c]","38820","36870"
"New entrant CS","2022","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Female","185","[c]","33390","29180"
"New entrant CS","2022","White","Property","Male","260","[c]","37440","33000"
"New entrant CS","2022","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Female","115","[c]","26840","27700"
"New entrant CS","2022","White","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Female","515","[c]","31840","29370"
"New entrant CS","2022","White","Science and Engineering","Male","640","[c]","33720","30500"
"New entrant CS","2022","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Female","85","[c]","27630","25000"
"New entrant CS","2022","White","Security","Male","270","[c]","29070","25000"
"New entrant CS","2022","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Social Research","Female","165","[c]","34600","31210"
"New entrant CS","2022","White","Social Research","Male","55","[c]","34330","30710"
"New entrant CS","2022","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Statistics","Female","100","[c]","31790","30710"
"New entrant CS","2022","White","Statistics","Male","140","[c]","33760","31800"
"New entrant CS","2022","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Tax","Female","650","[c]","26950","26590"
"New entrant CS","2022","White","Tax","Male","630","[c]","27940","26590"
"New entrant CS","2022","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Female","2080","[c]","31730","27570"
"New entrant CS","2022","White","Unknown","Male","1510","[c]","33390","27570"
"New entrant CS","2022","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinarian","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinarian","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
