"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","SEO/HEO","10","[c]","33710","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","AA/AO","85","[c]","23550","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","EO","60","[c]","26560","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","G6/G7","35","[c]","52400","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","SEO/HEO","80","[c]","35670","35250"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","AA/AO","70","[c]","21410","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","EO","55","[c]","24780","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","G6/G7","85","[c]","50310","47560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","SEO/HEO","220","[c]","32960","32260"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","AA/AO","30","[c]","21500","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","EO","10","[c]","25340","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","SEO/HEO","15","[c]","35440","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","AA/AO","60","[c]","21260","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","EO","20","[c]","24770","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","G6/G7","35","[c]","52420","49160"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","SEO/HEO","60","[c]","33470","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","AA/AO","105","[c]","21380","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","EO","45","[c]","24530","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","G6/G7","50","[c]","50270","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","SEO/HEO","110","[c]","32450","30120"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","London","EO","150","[c]","26310","26250"
"New entrant CS","2022","Department for International Trade","London","London","G6/G7","45","[c]","57460","55000"
"New entrant CS","2022","Department for International Trade","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","London","SEO/HEO","185","[c]","34290","31800"
"New entrant CS","2022","Department for International Trade","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Outside London","SEO/HEO","15","[c]","31020","28070"
"New entrant CS","2022","Department for International Trade","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","London","AA/AO","15","[c]","22280","18200"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","London","EO","90","[c]","27850","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","London","G6/G7","60","[c]","55140","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","London","SEO/HEO","195","[c]","35450","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","G6/G7","10","[c]","45420","48200"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","AA/AO","10","[c]","22790","23320"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Outside London","SEO/HEO","10","[c]","33360","32000"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","AA/AO","20","[c]","20060","21520"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","EO","10","[c]","25560","26050"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","G6/G7","10","[c]","47550","48200"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","SEO/HEO","35","[c]","34970","32780"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","EO","35","[c]","24850","24830"
